ID1_G,ID2_G,ID_T_G,ID_R_G,RESULT_G,DATE_G
18260,24175,9373,2,3-6 7-6(1) 6-4,2012-09-02 00:00:00
1639,21537,9373,2,6-0 6-3,2012-09-02 00:00:00
2247,4460,9373,2,6-1 1-0 ret.,2012-09-02 00:00:00
25085,26879,8935,6,6-3 6-4,2012-09-02 00:00:00
23114,17263,8935,6,6-3 6-4,2012-09-02 00:00:00
673,7,8935,6,7-6(9) 4-6 6-3 6-0,2012-09-02 00:00:00
23640,22437,8936,4,6-2 6-1,2012-09-02 00:00:00
23537,26046,8936,4,6-4 6-2,2012-09-02 00:00:00
25165,17903,8936,4,6-7(5) 6-0 6-1,2012-09-02 00:00:00
22189,26228,8936,4,6-2 7-5,2012-09-02 00:00:00
20396,22244,8936,4,7-5 6-3,2012-09-02 00:00:00
12876,8672,9370,2,6-4 6-4,2012-09-02 00:00:00
10590,12045,9370,2,6-2 3-6 7-5,2012-09-02 00:00:00
7389,10346,9373,2,6-4 6-2,2012-09-02 00:00:00
18038,10308,9373,1,3-6 6-2 7-6(5),2012-09-02 00:00:00
6465,7540,8935,6,6-3 7-5 7-6(9),2012-09-02 00:00:00
13651,18038,9373,2,6-3 6-4,2012-09-02 00:00:00
26823,20156,8935,6,6-1 3-6 6-4,2012-09-02 00:00:00
728,4149,8935,6,6-4 6-3 7-5,2012-09-02 00:00:00
674,11178,8935,6,7-6(4) 6-2 6-3,2012-09-02 00:00:00
89,4067,8935,6,7-5 7-6(1) 4-6 6-4,2012-09-02 00:00:00
1092,7452,8935,6,6-4 6-4 6-2,2012-09-02 00:00:00
25171,23814,8936,4,6-2 6-2,2012-09-02 00:00:00
26059,18094,8936,4,6-3 3-6 6-0,2012-09-02 00:00:00
24840,19883,8936,4,7-6(7) 6-3,2012-09-02 00:00:00
14609,18748,8936,4,5-7 6-2 7-5,2012-09-02 00:00:00
3127,13844,9370,2,6-4 6-7(3) 6-3,2012-09-02 00:00:00
678,5837,8935,6,6-4 3-6 4-6 6-3 6-4,2012-09-02 00:00:00
17928,11816,9371,3,7-6(6) 7-6(7),2012-09-03 00:00:00
1742,3850,9371,3,6-4 6-3,2012-09-03 00:00:00
7511,3694,9371,3,6-2 6-4,2012-09-03 00:00:00
91,15021,9371,3,7-5 6-2,2012-09-03 00:00:00
9018,4025,9371,4,7-6(12) 6-3,2012-09-03 00:00:00
7803,17831,9371,4,6-3 6-2,2012-09-03 00:00:00
13957,18381,9370,2,6-3 6-4,2012-09-03 00:00:00
12921,1088,9371,4,4-6 6-3 6-0,2012-09-03 00:00:00
7801,9241,9373,3,6-4 6-4,2012-09-03 00:00:00
1639,2247,9373,3,7-5 6-4,2012-09-03 00:00:00
1886,1953,9369,3,6-4 6-1,2012-09-03 00:00:00
1960,18138,9370,3,6-1 6-3,2012-09-03 00:00:00
13957,3127,9370,3,6-2 6-4,2012-09-03 00:00:00
12876,14561,9370,3,6-2 4-6 6-3,2012-09-03 00:00:00
10590,12193,9370,3,4-6 7-5 6-0,2012-09-03 00:00:00
7389,13651,9373,3,6-3 5-7 6-3,2012-09-03 00:00:00
14108,18260,9373,3,6-1 6-1,2012-09-03 00:00:00
26300,16934,8935,6,6-7(5) 6-3 7-6(3),2012-09-03 00:00:00
831,4045,8935,7,7-6(4) 6-4 6-1,2012-09-03 00:00:00
22269,26922,8936,4,4-6 6-1 6-1,2012-09-03 00:00:00
24849,22069,8936,4,7-6(3) 7-6(4),2012-09-03 00:00:00
24225,24224,8936,4,6-4 1-6 6-1,2012-09-03 00:00:00
21497,23260,8936,4,7-5 6-4,2012-09-03 00:00:00
12534,21464,9369,3,6-2 6-3,2012-09-03 00:00:00
1053,4453,9369,3,6-3 6-2,2012-09-03 00:00:00
4208,13636,9369,3,6-2 6-4,2012-09-03 00:00:00
19,553,8935,7,w/o,2012-09-03 00:00:00
5150,23003,8935,6,6-7(6) 7-6(5) 6-3,2012-09-03 00:00:00
25543,23348,8936,4,7-6(2) 7-6(6),2012-09-03 00:00:00
22988,17649,8936,4,6-2 6-2,2012-09-03 00:00:00
26925,20233,8936,4,6-4 6-3,2012-09-03 00:00:00
20847,25372,8936,4,6-3 6-3,2012-09-03 00:00:00
26232,21392,8936,4,6-1 7-6(6),2012-09-03 00:00:00
22979,20950,8936,4,6-4 7-6(6),2012-09-03 00:00:00
21177,26926,8936,4,6-3 6-3,2012-09-03 00:00:00
15323,25317,8935,6,6-2 6-4,2012-09-03 00:00:00
5496,25332,8935,6,7-6(2) 6-3,2012-09-03 00:00:00
1075,11704,8935,7,6-4 6-4 6-2,2012-09-03 00:00:00
6101,9675,8935,7,7-5 6-4 6-0,2012-09-03 00:00:00
21330,26923,8936,4,1-6 6-3 6-4,2012-09-03 00:00:00
23242,17123,8936,4,6-4 5-7 6-3,2012-09-03 00:00:00
22434,26060,8936,4,6-4 6-4,2012-09-03 00:00:00
18016,24548,8936,4,6-4 6-3,2012-09-03 00:00:00
21495,23100,8936,4,6-4 6-4,2012-09-03 00:00:00
10030,3570,9369,4,6-4 6-1,2012-09-04 00:00:00
2117,12594,9369,4,6-7(2) 6-2 6-1,2012-09-04 00:00:00
9516,1960,9370,4,6-4 6-0,2012-09-04 00:00:00
3555,23183,9372,4,7-5 6-3,2012-09-04 00:00:00
5918,4245,9372,4,6-7(5) 7-5 6-3,2012-09-04 00:00:00
7806,10231,9372,4,6-4 6-4,2012-09-04 00:00:00
1635,11683,9373,4,6-4 6-2,2012-09-04 00:00:00
13447,13032,9373,4,7-5 6-2,2012-09-04 00:00:00
7456,8721,9373,4,6-2 6-2,2012-09-04 00:00:00
13765,10826,9369,4,6-4 7-5,2012-09-04 00:00:00
12039,7968,9370,4,6-4 6-7(5) 6-4,2012-09-04 00:00:00
5131,7042,9370,4,6-2 6-7(2) 6-4,2012-09-04 00:00:00
836,4278,9370,4,6-3 3-6 6-3,2012-09-04 00:00:00
7805,1876,9372,4,6-3 6-2,2012-09-04 00:00:00
516,662,9372,4,6-4 7-6(4),2012-09-04 00:00:00
7801,14108,9373,4,6-4 6-1,2012-09-04 00:00:00
1262,3992,9373,4,6-3 6-0,2012-09-04 00:00:00
616,6242,9369,4,6-7(1) 6-1 6-4,2012-09-04 00:00:00
3833,1113,9369,4,7-6(3) 3-6 7-5,2012-09-04 00:00:00
712,3233,9370,4,6-4 6-3,2012-09-04 00:00:00
5058,14727,9372,4,6-4 1-6 7-6(5),2012-09-04 00:00:00
12851,8787,9373,4,3-6 6-2 6-3,2012-09-04 00:00:00
15323,26300,8935,9,6-3 6-4,2012-09-04 00:00:00
7757,4217,9370,4,7-6(4) 6-4,2012-09-04 00:00:00
673,674,8935,7,7-5 7-6(2) 6-4,2012-09-04 00:00:00
762,6764,9371,4,6-2 6-0,2012-09-05 00:00:00
12495,12896,9371,4,7-6(5) 6-4,2012-09-05 00:00:00
1742,10844,9371,4,3-6 7-6(6) 7-6(5),2012-09-05 00:00:00
7511,7462,9371,4,6-4 6-2,2012-09-05 00:00:00
7393,9153,9371,4,6-2 6-1,2012-09-05 00:00:00
9493,22438,9371,4,6-4 7-5,2012-09-05 00:00:00
9584,8993,9371,4,6-4 6-3,2012-09-05 00:00:00
11521,1576,9371,4,4-6 7-6(8) 7-5,2012-09-05 00:00:00
7772,17928,9371,4,6-2 6-4,2012-09-05 00:00:00
3742,5069,9371,4,7-5 6-4,2012-09-05 00:00:00
5844,7345,9373,4,7-5 6-4,2012-09-05 00:00:00
10415,8526,9373,4,6-2 6-3,2012-09-05 00:00:00
11358,6949,9373,4,6-4 6-4,2012-09-05 00:00:00
619,10202,9369,4,7-6(6) 4-6 6-3,2012-09-05 00:00:00
1053,864,9369,4,6-7(5) 6-3 6-2,2012-09-05 00:00:00
3685,6817,9369,4,6-2 6-2,2012-09-05 00:00:00
4454,7507,9369,4,6-2 6-4,2012-09-05 00:00:00
11923,9243,9370,4,6-4 1-6 6-2,2012-09-05 00:00:00
12587,91,9371,4,6-3 6-1,2012-09-05 00:00:00
9831,9711,9371,4,2-6 6-4 6-1,2012-09-05 00:00:00
8313,17675,9371,4,7-6(5) 6-7(5) 6-2,2012-09-05 00:00:00
6850,8153,9372,4,6-2 6-2,2012-09-05 00:00:00
11373,14527,9372,4,6-4 6-2,2012-09-05 00:00:00
12525,9608,9372,4,6-3 6-4,2012-09-05 00:00:00
10828,9806,9372,4,6-0 6-1,2012-09-05 00:00:00
1639,8659,9373,4,3-6 6-1 7-5,2012-09-05 00:00:00
9229,1123,9373,4,3-6 7-6(5) 6-4,2012-09-05 00:00:00
3676,1621,9369,4,7-6(7) 6-4,2012-09-05 00:00:00
7421,1886,9369,4,7-5 6-2,2012-09-05 00:00:00
4003,2123,9369,4,7-6(8) 7-6(1),2012-09-05 00:00:00
8564,10647,9370,4,6-4 6-1,2012-09-05 00:00:00
1687,13957,9370,4,7-6(3) 7-6(4),2012-09-05 00:00:00
8946,19479,9370,4,4-6 6-2 6-3,2012-09-05 00:00:00
10507,72,9372,4,6-4 7-6(5),2012-09-05 00:00:00
5129,12933,9372,4,7-6(5) 6-4,2012-09-05 00:00:00
3316,6819,9372,4,7-6(4) 6-3,2012-09-05 00:00:00
695,4168,9373,4,4-6 7-6(6) 6-0,2012-09-05 00:00:00
8517,6528,9373,4,7-6(1) 1-6 7-6(9),2012-09-05 00:00:00
748,4078,9373,4,4-6 7-5 6-3,2012-09-05 00:00:00
3560,7389,9373,4,6-1 7-6(1),2012-09-05 00:00:00
25085,23114,8935,9,6-2 6-3,2012-09-05 00:00:00
4208,869,9369,4,6-7(9) 6-1 6-3,2012-09-05 00:00:00
7555,1478,9370,4,6-1 1-0 ret.,2012-09-05 00:00:00
14177,10590,9370,4,6-3 6-4,2012-09-05 00:00:00
10465,14861,9372,4,6-3 7-5,2012-09-05 00:00:00
3682,7545,9372,4,7-5 4-6 6-3,2012-09-05 00:00:00
4461,7136,9373,4,6-2 6-2,2012-09-05 00:00:00
728,678,8935,7,6-3 7-6(5) 6-2,2012-09-05 00:00:00
791,12534,9369,4,3-6 6-3 6-4,2012-09-05 00:00:00
7970,7451,9370,4,3-6 7-5 6-3,2012-09-05 00:00:00
685,11438,9372,4,4-6 6-3 7-6(3),2012-09-05 00:00:00
6465,89,8935,7,6-7(1) 7-6(4) 6-2 6-4,2012-09-05 00:00:00
1075,6101,8935,9,3-6 7-6(4) 6-2 6-0,2012-09-05 00:00:00
7496,26823,8935,9,6-2 6-4,2012-09-05 00:00:00
5150,5496,8935,9,7-6(2) 7-6(4),2012-09-05 00:00:00
84,4146,9369,4,6-7(7) 6-2 6-4,2012-09-05 00:00:00
838,5929,9370,4,7-6(0) 6-4,2012-09-05 00:00:00
5992,1092,8935,7,6-4 6-1 3-1 ret.,2012-09-05 00:00:00
4453,970,9369,4,6-2 7-5,2012-09-05 00:00:00
18138,12876,9370,4,6-4 6-2,2012-09-05 00:00:00
9840,12193,9370,4,6-4 6-4,2012-09-05 00:00:00
831,19,8935,9,7-6(1) 6-4 3-6 6-3,2012-09-05 00:00:00
762,1742,9371,5,7-5 6-1,2012-09-06 00:00:00
7511,12495,9371,5,7-6(4) 1-6 6-2,2012-09-06 00:00:00
7393,9493,9371,5,6-1 5-7 6-2,2012-09-06 00:00:00
12587,9018,9371,5,6-4 6-4,2012-09-06 00:00:00
9831,7803,9371,5,7-6(3) 6-4,2012-09-06 00:00:00
9584,11521,9371,5,6-3 6-3,2012-09-06 00:00:00
7772,12921,9371,5,7-6(4) 6-4,2012-09-06 00:00:00
3742,8313,9371,5,6-4 2-6 6-3,2012-09-06 00:00:00
3833,7421,9369,5,7-6(1) 6-1,2012-09-06 00:00:00
4454,4003,9369,5,4-6 6-3 6-2,2012-09-06 00:00:00
4453,4208,9369,5,6-4 2-6 6-4,2012-09-06 00:00:00
712,9840,9370,5,7-6(5) 1-1 ret.,2012-09-06 00:00:00
10507,6850,9372,5,6-0 6-3,2012-09-06 00:00:00
7806,7805,9372,5,7-6(4) 4-6 6-3,2012-09-06 00:00:00
11373,12525,9372,5,6-4 6-2,2012-09-06 00:00:00
5129,10828,9372,5,7-6(1) 6-2,2012-09-06 00:00:00
516,5058,9372,5,6-3 6-4,2012-09-06 00:00:00
1635,12851,9373,5,6-3 6-2,2012-09-06 00:00:00
5844,10415,9373,5,6-3 6-2,2012-09-06 00:00:00
7801,13447,9373,5,6-4 6-2,2012-09-06 00:00:00
3560,9229,9373,5,6-3 3-6 6-3,2012-09-06 00:00:00
619,1053,9369,5,6-3 6-0,2012-09-06 00:00:00
10030,3685,9369,5,6-2 2-6 6-1,2012-09-06 00:00:00
18138,8564,9370,5,2-6 6-4 7-5,2012-09-06 00:00:00
9516,5131,9370,5,6-4 3-6 7-5,2012-09-06 00:00:00
836,7757,9370,5,6-2 6-2,2012-09-06 00:00:00
8946,1687,9370,5,6-1 7-6(4),2012-09-06 00:00:00
5918,3555,9372,5,4-6 6-3 6-3,2012-09-06 00:00:00
695,8517,9373,5,6-1 6-3,2012-09-06 00:00:00
1639,748,9373,5,6-7(5) 6-1 6-4,2012-09-06 00:00:00
7456,1262,9373,5,1-6 6-1 6-1,2012-09-06 00:00:00
24849,14609,8936,5,6-1 6-3,2012-09-06 00:00:00
616,3676,9369,5,6-4 4-6 6-4,2012-09-06 00:00:00
84,2117,9369,5,6-0 2-6 7-6(4),2012-09-06 00:00:00
11923,12039,9370,5,6-1 6-2,2012-09-06 00:00:00
838,14177,9370,5,6-7(5) 7-6(8) 6-2,2012-09-06 00:00:00
685,10465,9372,5,7-6(3) 6-4,2012-09-06 00:00:00
3682,3316,9372,5,6-3 4-1 ret.,2012-09-06 00:00:00
4461,11358,9373,5,6-2 6-2,2012-09-06 00:00:00
23298,25543,8936,5,6-1 6-2,2012-09-06 00:00:00
26059,25171,8936,5,7-6(7) 6-3,2012-09-06 00:00:00
22686,23816,8936,5,6-3 6-4,2012-09-06 00:00:00
22269,24840,8936,5,6-3 6-4,2012-09-06 00:00:00
18016,21330,8936,5,6-1 7-5,2012-09-06 00:00:00
23640,23301,8936,5,7-5 6-3,2012-09-06 00:00:00
7970,7555,9370,5,6-1 6-4,2012-09-06 00:00:00
673,728,8935,9,6-3 6-7(5) 2-6 6-3 7-6(4),2012-09-06 00:00:00
5150,25085,8935,10,6-3 6-4,2012-09-06 00:00:00
26221,22433,8936,5,6-3 6-7(6) 6-3,2012-09-06 00:00:00
22988,23242,8936,5,6-1 6-3,2012-09-06 00:00:00
24225,23537,8936,5,2-6 6-1 6-2,2012-09-06 00:00:00
21497,26925,8936,5,6-3 6-3,2012-09-06 00:00:00
22189,25165,8936,5,6-1 6-7(2) 6-3,2012-09-06 00:00:00
20847,26232,8936,5,7-6(5) 6-4,2012-09-06 00:00:00
21177,22979,8936,5,4-6 6-4 6-1,2012-09-06 00:00:00
23298,26059,8936,6,6-2 6-3,2012-09-06 00:00:00
22269,22686,8936,6,7-5 7-6(5),2012-09-06 00:00:00
18016,24849,8936,6,6-7(5) 6-4 6-3,2012-09-06 00:00:00
22988,26221,8936,6,6-2 6-3,2012-09-06 00:00:00
24225,23640,8936,6,7-5 6-3,2012-09-06 00:00:00
22189,21497,8936,6,3-6 6-2 6-1,2012-09-06 00:00:00
21177,20847,8936,6,6-3 6-3,2012-09-06 00:00:00
791,13765,9369,5,6-2 6-3,2012-09-06 00:00:00
7496,15323,8935,10,6-6 ret.,2012-09-06 00:00:00
5992,6465,8935,9,6-2 7-6(3) 6-4,2012-09-06 00:00:00
22434,21495,8936,5,6-1 6-3,2012-09-06 00:00:00
20396,24085,8936,5,3-6 6-4 6-1,2012-09-06 00:00:00
22434,20396,8936,6,6-7(2) 6-1 6-2,2012-09-06 00:00:00
762,7511,9371,9,6-2 6-3,2012-09-07 00:00:00
9584,9831,9371,9,6-2 6-7(4) 6-2,2012-09-07 00:00:00
3833,4454,9369,9,7-5 6-4,2012-09-07 00:00:00
712,836,9370,9,6-1 6-3,2012-09-07 00:00:00
7393,12587,9371,9,6-1 6-3,2012-09-07 00:00:00
3742,7772,9371,9,7-5 ret.,2012-09-07 00:00:00
11373,5129,9372,9,7-6(6) 7-5,2012-09-07 00:00:00
5844,1639,9373,9,7-5 6-1,2012-09-07 00:00:00
7456,7801,9373,9,6-4 6-2,2012-09-07 00:00:00
84,4453,9369,9,3-6 6-2 6-2,2012-09-07 00:00:00
838,8946,9370,9,6-4 4-6 7-5,2012-09-07 00:00:00
10507,7806,9372,9,6-4 7-6(6),2012-09-07 00:00:00
5150,7496,8935,12,6-3 6-4,2012-09-07 00:00:00
22269,23298,8936,9,6-1 6-4,2012-09-07 00:00:00
619,10030,9369,9,6-4 6-4,2012-09-07 00:00:00
11923,9516,9370,9,6-4 6-2,2012-09-07 00:00:00
5918,685,9372,9,7-6(8) 7-6(1),2012-09-07 00:00:00
3682,516,9372,9,6-7(3) 6-3 6-1,2012-09-07 00:00:00
1635,695,9373,9,6-7(5) 7-6(2) 7-6(3),2012-09-07 00:00:00
4461,3560,9373,9,6-0 6-1,2012-09-07 00:00:00
18016,22988,8936,9,7-6(6) 7-6(4),2012-09-07 00:00:00
24225,22189,8936,9,6-7(5) 6-3 6-0,2012-09-07 00:00:00
21177,22434,8936,9,2-6 6-3 6-4,2012-09-07 00:00:00
7970,18138,9370,9,6-2 6-2,2012-09-07 00:00:00
616,791,9369,9,6-1 7-6(5),2012-09-07 00:00:00
762,7393,9371,10,6-4 6-0,2012-09-08 00:00:00
9584,3742,9371,10,5-7 7-6(5) 6-4,2012-09-08 00:00:00
11735,18385,9374,1,6-3 6-3,2012-09-08 00:00:00
16433,19508,9374,1,3-6 6-2 6-4,2012-09-08 00:00:00
13273,10465,9374,1,6-2 7-5,2012-09-08 00:00:00
18153,11319,9374,1,7-6(1) 6-2,2012-09-08 00:00:00
11981,8515,9374,1,3-6 6-3 6-0,2012-09-08 00:00:00
24397,1639,9374,1,6-3 ret.,2012-09-08 00:00:00
7260,17837,9374,1,2-6 7-6(3) 6-2,2012-09-08 00:00:00
2034,3464,9374,1,6-0 6-0,2012-09-08 00:00:00
6954,26984,9377,1,6-0 6-2,2012-09-08 00:00:00
3754,4042,9377,1,7-5 7-5,2012-09-08 00:00:00
7451,22761,9377,2,6-4 6-1,2012-09-08 00:00:00
7970,11923,9370,10,7-6(3) 6-4,2012-09-08 00:00:00
712,838,9370,10,6-4 7-5,2012-09-08 00:00:00
5918,10507,9372,10,4-6 6-4 6-3,2012-09-08 00:00:00
4461,7456,9373,10,6-1 7-6(6),2012-09-08 00:00:00
9738,3667,9374,1,6-3 6-4,2012-09-08 00:00:00
5965,24384,9374,1,6-2 6-4,2012-09-08 00:00:00
931,21312,9374,1,7-6(2) 6-2,2012-09-08 00:00:00
10500,1798,9374,1,6-4 7-6(0),2012-09-08 00:00:00
9671,21311,9374,1,6-2 6-1,2012-09-08 00:00:00
12048,8590,9377,2,6-7(1) 6-3 7-5,2012-09-08 00:00:00
3682,11373,9372,10,6-1 3-6 6-4,2012-09-08 00:00:00
5844,1635,9373,10,6-3 3-6 6-1,2012-09-08 00:00:00
11329,1534,9374,1,6-3 1-6 6-0,2012-09-08 00:00:00
6954,6267,9377,2,7-6(4) 6-3,2012-09-08 00:00:00
6854,3754,9377,2,6-2 6-1,2012-09-08 00:00:00
20486,26983,9377,1,6-2 6-7(6) 6-3,2012-09-08 00:00:00
21398,17419,9377,1,5-0 ret.,2012-09-08 00:00:00
7895,24423,9377,1,6-3 6-0,2012-09-08 00:00:00
12752,12667,9377,1,2-6 6-3 6-3,2012-09-08 00:00:00
9907,20486,9377,2,6-3 6-2,2012-09-08 00:00:00
9109,21398,9377,2,6-4 6-3,2012-09-08 00:00:00
7895,18496,9377,2,7-6(3) 3-6 6-1,2012-09-08 00:00:00
1823,12752,9377,2,6-1 6-1,2012-09-08 00:00:00
18016,22269,8936,10,6-1 6-1,2012-09-08 00:00:00
21177,24225,8936,10,6-4 6-0,2012-09-08 00:00:00
616,619,9369,10,1-6 7-6(1) 6-3,2012-09-08 00:00:00
1075,831,8935,10,5-7 6-2 6-1 7-6(7),2012-09-08 00:00:00
84,3833,9369,10,7-5 6-2,2012-09-08 00:00:00
762,9584,9371,12,7-5 6-0,2012-09-09 00:00:00
7545,11735,9374,2,6-2 6-4,2012-09-09 00:00:00
11981,7260,9374,2,2-6 6-3 6-3,2012-09-09 00:00:00
931,2034,9374,2,3-6 7-6(3) 6-2,2012-09-09 00:00:00
12048,7451,9377,3,6-3 6-4,2012-09-09 00:00:00
6854,1823,9377,3,4-6 6-4 6-4,2012-09-09 00:00:00
7970,712,9370,12,6-4 6-2,2012-09-09 00:00:00
5918,3682,9372,12,6-4 7-5,2012-09-09 00:00:00
13273,16433,9374,2,7-6(8) 7-6(11),2012-09-09 00:00:00
10590,11329,9374,2,6-1 6-2,2012-09-09 00:00:00
9738,24397,9374,2,6-3 6-1,2012-09-09 00:00:00
18153,5965,9374,2,6-3 7-6(5),2012-09-09 00:00:00
9671,10500,9374,2,6-2 6-4,2012-09-09 00:00:00
9907,9109,9377,3,6-3 2-6 6-2,2012-09-09 00:00:00
7895,6954,9377,3,7-6(5) 6-4,2012-09-09 00:00:00
5992,673,8935,10,2-6 6-1 6-4 6-2,2012-09-09 00:00:00
5844,4461,9373,12,3-6 7-5 6-2,2012-09-09 00:00:00
21177,18016,8936,12,6-2 2-6 7-5,2012-09-09 00:00:00
616,84,9369,12,6-4 6-1,2012-09-09 00:00:00
9831,647,9379,4,6-4 6-0,2012-09-10 00:00:00
7462,763,9379,4,7-6(4) 4-6 6-4,2012-09-10 00:00:00
1088,1125,9379,4,7-5 1-6 6-1,2012-09-10 00:00:00
12896,12054,9379,4,7-6(2) 7-6(1),2012-09-10 00:00:00
4025,9018,9379,4,6-1 7-6(4),2012-09-10 00:00:00
7545,13273,9374,3,6-2 4-6 6-4,2012-09-10 00:00:00
10590,9738,9374,3,6-3 6-0,2012-09-10 00:00:00
18153,11981,9374,3,6-3 6-4,2012-09-10 00:00:00
931,9671,9374,3,6-3 2-6 6-4,2012-09-10 00:00:00
13445,21310,9374,4,6-4 6-3,2012-09-10 00:00:00
7806,10415,9374,4,6-4 6-2,2012-09-10 00:00:00
575,26985,9376,4,6-0 6-0,2012-09-10 00:00:00
5929,8659,9378,4,6-3 4-6 6-1,2012-09-10 00:00:00
9259,13032,9378,4,6-3 6-4,2012-09-10 00:00:00
5131,8564,9377,4,6-3 6-2,2012-09-10 00:00:00
20648,1849,9378,4,7-5 6-2,2012-09-10 00:00:00
6103,3468,9374,4,6-4 3-6 6-3,2012-09-10 00:00:00
3996,12193,9376,4,6-2 5-7 6-2,2012-09-10 00:00:00
970,9658,9376,4,3-6 6-4 6-1,2012-09-10 00:00:00
6817,12313,9377,4,7-6(4) 6-2,2012-09-10 00:00:00
14177,21431,9378,4,6-2 6-1,2012-09-10 00:00:00
8517,11683,9378,4,6-3 6-3,2012-09-10 00:00:00
10402,11358,9380,4,6-3 6-1,2012-09-10 00:00:00
10202,1886,9380,4,1-6 7-6(1) 6-2,2012-09-10 00:00:00
11438,5129,9374,4,4-6 6-4 6-4,2012-09-10 00:00:00
3994,3578,9375,4,6-3 6-1,2012-09-10 00:00:00
7818,14749,9375,4,6-3 6-1,2012-09-10 00:00:00
8946,12048,9377,4,4-6 6-1 6-2,2012-09-10 00:00:00
469,13651,9377,4,6-4 7-6(6),2012-09-10 00:00:00
10030,11940,9378,4,6-2 6-2,2012-09-10 00:00:00
13799,4226,9380,4,6-2 6-3,2012-09-10 00:00:00
641,6207,9375,4,6-1 6-2,2012-09-10 00:00:00
9833,7805,9376,4,6-4 6-2,2012-09-10 00:00:00
1075,5992,8935,12,7-6(10) 7-5 2-6 3-6 6-2,2012-09-10 00:00:00
7382,10411,9375,4,6-1 6-4,2012-09-11 00:00:00
19584,1718,9375,4,6-1 1-0 ret.,2012-09-11 00:00:00
17741,8656,9379,4,4-6 6-1 ret.,2012-09-11 00:00:00
11521,11816,9379,4,6-3 6-3,2012-09-11 00:00:00
9711,17675,9379,4,6-4 3-6 6-4,2012-09-11 00:00:00
12659,13069,9379,4,7-6(5) 6-2,2012-09-11 00:00:00
5103,20054,9374,4,6-1 6-4,2012-09-11 00:00:00
762,17928,9379,4,4-6 6-3 7-6(2),2012-09-11 00:00:00
9584,3694,9379,4,6-1 1-2 ret.,2012-09-11 00:00:00
6399,23462,9379,4,6-3 6-0,2012-09-11 00:00:00
13025,10844,9379,4,7-5 3-6 6-2,2012-09-11 00:00:00
6002,3555,9374,4,1-6 7-6(2) 6-4,2012-09-11 00:00:00
453,10590,9374,4,6-3 3-6 6-3,2012-09-11 00:00:00
693,18153,9374,4,6-4 6-2,2012-09-11 00:00:00
8396,3466,9374,4,7-5 6-1,2012-09-11 00:00:00
7317,12525,9376,4,6-4 6-4,2012-09-11 00:00:00
1876,6850,9376,4,6-1 7-5,2012-09-11 00:00:00
14727,12933,9376,4,6-0 6-2,2012-09-11 00:00:00
2117,7042,9377,4,6-3 6-0,2012-09-11 00:00:00
6528,12214,9377,4,6-2 7-6(4),2012-09-11 00:00:00
10011,3570,9377,4,4-6 6-3 6-4,2012-09-11 00:00:00
12190,12491,9377,4,6-4 6-3,2012-09-11 00:00:00
7345,1018,9378,4,7-5 ret.,2012-09-11 00:00:00
1635,1631,9378,4,6-4 6-4,2012-09-11 00:00:00
12851,14884,9378,4,6-3 6-3,2012-09-11 00:00:00
12921,20135,9379,4,6-3 6-1,2012-09-11 00:00:00
7826,4453,9380,4,7-5 6-2,2012-09-11 00:00:00
4454,9373,9380,4,6-1 6-4,2012-09-11 00:00:00
1621,12534,9380,4,7-5 6-4,2012-09-11 00:00:00
10828,6819,9374,4,6-2 6-2,2012-09-11 00:00:00
6949,931,9374,4,6-4 7-5,2012-09-11 00:00:00
609,10014,9374,4,6-1 7-6(6),2012-09-11 00:00:00
516,875,9374,4,6-3 7-5,2012-09-11 00:00:00
3316,1181,9374,4,6-4 6-3,2012-09-11 00:00:00
1672,7136,9376,4,7-5 7-6(2),2012-09-11 00:00:00
9517,1640,9376,4,7-6(5) ret.,2012-09-11 00:00:00
9839,1053,9376,4,6-3 6-0,2012-09-11 00:00:00
6254,1687,9377,4,6-7(3) 6-2 7-5,2012-09-11 00:00:00
7968,7421,9377,4,4-6 7-5 6-3,2012-09-11 00:00:00
5844,13447,9377,4,6-3 6-2,2012-09-11 00:00:00
7456,7895,9377,4,6-4 6-0,2012-09-11 00:00:00
13765,1837,9378,4,6-4 6-2,2012-09-11 00:00:00
4278,3992,9378,4,5-7 6-0 6-0,2012-09-11 00:00:00
7757,21623,9378,4,6-3 6-2,2012-09-11 00:00:00
3233,6861,9378,4,6-3 1-6 6-3,2012-09-11 00:00:00
2123,1113,9380,4,6-7(6) 6-3 6-3,2012-09-11 00:00:00
13957,7507,9380,4,7-5 6-3,2012-09-11 00:00:00
1960,11224,9380,4,6-2 6-2,2012-09-11 00:00:00
756,12594,9380,4,6-3 0-6 7-6(3),2012-09-11 00:00:00
7545,11701,9374,4,7-6(8) 6-4,2012-09-11 00:00:00
4149,5058,9374,4,7-6(1) 6-3,2012-09-11 00:00:00
9941,2179,9375,4,6-3 6-4,2012-09-11 00:00:00
1157,13764,9375,4,6-1 6-4,2012-09-11 00:00:00
10975,6208,9375,4,1-6 6-4 6-3,2012-09-11 00:00:00
12653,12498,9375,4,2-6 6-1 6-2,2012-09-11 00:00:00
855,17058,9376,4,6-4 6-3,2012-09-11 00:00:00
6854,6642,9377,4,7-5 3-6 3-2 ret.,2012-09-11 00:00:00
695,2860,9377,4,6-3 6-1,2012-09-11 00:00:00
712,4217,9377,4,6-4 6-1,2012-09-11 00:00:00
84,836,9378,4,6-3 6-2,2012-09-11 00:00:00
